CT;Date;Time_of_Day;Site;forest_d;forest_g;forest_a;sec_veg;savanna;crops;pasture;d_river;d_streams;d_roads;d_crops;Datetime;Hour;HourRadians
18(1);2021-09-06;21:23:22;Arauquita;0;0;18.88957;17.543259;0;0;87.072323;0;551.94;286.09;2246.1905;2021-09-06 21:23:22;21.38944444;5.599743461
18(1);2021-09-06;21:23:23;Arauquita;0;0;18.88957;17.543259;0;0;87.072323;0;551.94;286.09;2246.1905;2021-09-06 21:23:23;21.38972222;5.599816183
18(1);2021-09-06;21:23:24;Arauquita;0;0;18.88957;17.543259;0;0;87.072323;0;551.94;286.09;2246.1905;2021-09-06 21:23:24;21.39;5.599888905
18(1);2021-09-06;21:23:25;Arauquita;0;0;18.88957;17.543259;0;0;87.072323;0;551.94;286.09;2246.1905;2021-09-06 21:23:25;21.39027778;5.599961627
18(1);2021-09-08;02:02:28;Arauquita;0;0;18.88957;17.543259;0;0;87.072323;0;551.94;286.09;2246.1905;2021-09-08 02:02:28;2.041111111;0.534361639
18(1);2021-09-08;02:02:29;Arauquita;0;0;18.88957;17.543259;0;0;87.072323;0;551.94;286.09;2246.1905;2021-09-08 02:02:29;2.041388889;0.534434361
18(1);2021-09-24;00:15:54;Arauquita;0;0;18.88957;17.543259;0;0;87.072323;0;551.94;286.09;2246.1905;2021-09-24 00:15:54;0.265;0.069376838
18(1);2021-09-24;00:15:56;Arauquita;0;0;18.88957;17.543259;0;0;87.072323;0;551.94;286.09;2246.1905;2021-09-24 00:15:56;0.265555556;0.069522282
18(2);2021-09-04;16:32:09;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-04 16:32:09;16.53583333;4.329071043
18(2);2021-09-04;16:32:10;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-04 16:32:10;16.53611111;4.329143765
18(2);2021-09-04;16:32:11;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-04 16:32:11;16.53638889;4.329216488
18(2);2021-09-04;16:32:40;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-04 16:32:40;16.54444444;4.331325427
18(2);2021-09-06;21:22:43;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-06 21:22:43;21.37861111;5.596907301
18(2);2021-09-06;21:22:45;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-06 21:22:45;21.37916667;5.597052745
18(2);2021-09-07;03:34:47;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-07 03:34:47;3.579722222;0.937169086
18(2);2021-09-07;03:34:48;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-07 03:34:48;3.58;0.937241808
18(2);2021-09-07;03:34:49;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-07 03:34:49;3.580277778;0.93731453
18(2);2021-09-08;02:01:07;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-08 02:01:07;2.018611111;0.528471153
18(2);2021-09-08;02:01:08;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-08 02:01:08;2.018888889;0.528543875
18(2);2021-09-08;02:01:09;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-08 02:01:09;2.019166667;0.528616597
18(2);2021-09-08;02:01:09;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-08 02:01:09;2.019166667;0.528616597
18(2);2021-09-10;17:51:24;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-10 17:51:24;17.85666667;4.674864401
18(2);2021-09-10;17:51:26;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-10 17:51:26;17.85722222;4.675009846
18(2);2021-09-10;17:51:27;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-10 17:51:27;17.8575;4.675082568
18(2);2021-09-10;17:51:29;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-10 17:51:29;17.85805556;4.675228012
18(2);2021-09-23;23:47:07;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-23 23:47:07;23.78527778;6.226971161
18(2);2021-09-23;23:47:08;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-23 23:47:08;23.78555556;6.227043883
18(2);2021-09-23;23:47:59;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-23 23:47:59;23.79972222;6.230752708
18(2);2021-09-24;00:00:03;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-24 00:00:03;0.000833333;0.000218166
18(2);2021-09-24;00:15:25;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-24 00:15:25;0.256944444;0.067267898
18(2);2021-09-24;00:15:26;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-24 00:15:26;0.257222222;0.06734062
18(2);2021-09-24;00:16:28;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-24 00:16:28;0.274444444;0.071849388
18(2);2021-09-24;00:16:29;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-24 00:16:29;0.274722222;0.07192211
18(2);2021-09-24;00:17:37;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-24 00:17:37;0.293611111;0.076867209
18(2);2021-09-24;00:17:38;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-24 00:17:38;0.293888889;0.076939931
18(2);2021-09-25;04:39:46;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-25 04:39:46;4.662777778;1.220712368
18(2);2021-09-25;04:40:54;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-25 04:40:54;4.681666667;1.225657467
18(2);2021-09-25;04:40:54;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-25 04:40:54;4.681666667;1.225657467
18(2);2021-09-25;04:41:18;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-25 04:41:18;4.688333333;1.227402796
18(2);2021-09-25;04:42:27;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-25 04:42:27;4.7075;1.232420618
18(2);2021-09-25;04:43:32;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-25 04:43:32;4.725555556;1.237147551
18(2);2021-09-25;05:05:38;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-25 05:05:38;5.093888889;1.333576993
18(2);2021-09-25;05:05:40;Arauquita;0;0;0.906557;27.366263;0;0;95.008919;0;1081.938165;295.407462;2137.536387;2021-09-25 05:05:40;5.094444444;1.333722437
27(1);2017-01-20;04:14:44;Arauquita;0;0;0.769177;41.85081;0;0;81.589297;0;69.459365;59.459365;2599.763488;2017-01-20 04:14:44;4.245555556;1.111483845
27(1);2017-01-20;04:14:45;Arauquita;0;0;0.769177;41.85081;0;0;81.589297;0;69.459365;59.459365;2599.763488;2017-01-20 04:14:45;4.245833333;1.111556567
27(1);2017-01-20;04:14:46;Arauquita;0;0;0.769177;41.85081;0;0;81.589297;0;69.459365;59.459365;2599.763488;2017-01-20 04:14:46;4.246111111;1.111629289
27(1);2017-01-20;04:14:46;Arauquita;0;0;0.769177;41.85081;0;0;81.589297;0;69.459365;59.459365;2599.763488;2017-01-20 04:14:46;4.246111111;1.111629289
27(1);2017-01-20;04:14:47;Arauquita;0;0;0.769177;41.85081;0;0;81.589297;0;69.459365;59.459365;2599.763488;2017-01-20 04:14:47;4.246388889;1.111702011
27(2);2021-09-20;18:42:26;Arauquita;0;0;0;45.175293;0;0;78.329869;0;177.600122;388.097388;2315.469926;2021-09-20 18:42:26;18.70722222;4.897539325
27(2);2021-09-20;18:42:27;Arauquita;0;0;0;45.175293;0;0;78.329869;0;177.600122;388.097388;2315.469926;2021-09-20 18:42:27;18.7075;4.897612047
27(2);2021-09-20;18:42:28;Arauquita;0;0;0;45.175293;0;0;78.329869;0;177.600122;388.097388;2315.469926;2021-09-20 18:42:28;18.70777778;4.897684769
27(2);2021-09-20;18:42:29;Arauquita;0;0;0;45.175293;0;0;78.329869;0;177.600122;388.097388;2315.469926;2021-09-20 18:42:29;18.70805556;4.897757491
28(1);2021-09-06;05:31:37;Arauquita;0;0;81.6391;30.054743;0;0;11.811312;0;130.810603;1923.54;2923.400256;2021-09-06 05:31:37;5.526944444;1.446950672
28(1);2021-09-06;05:31:38;Arauquita;0;0;81.6391;30.054743;0;0;11.811312;0;130.810603;1923.54;2923.400256;2021-09-06 05:31:38;5.527222222;1.447023394
28(1);2021-09-21;01:32:23;Arauquita;0;0;81.6391;30.054743;0;0;11.811312;0;130.810603;1923.54;2923.400256;2021-09-21 01:32:23;1.539722222;0.403098335
28(1);2021-09-21;01:32:25;Arauquita;0;0;81.6391;30.054743;0;0;11.811312;0;130.810603;1923.54;2923.400256;2021-09-21 01:32:25;1.540277778;0.403243779
28(1);2021-09-21;01:32:26;Arauquita;0;0;81.6391;30.054743;0;0;11.811312;0;130.810603;1923.54;2923.400256;2021-09-21 01:32:26;1.540555556;0.403316501
28(2);2021-09-06;07:38:36;Arauquita;0;0;40.922367;41.432917;0;0;41.149877;0;130.810603;1603.291214;1571.50546;2021-09-06 07:38:36;7.643333333;2.001019987
28(2);2021-09-06;07:38:38;Arauquita;0;0;40.922367;41.432917;0;0;41.149877;0;130.810603;1603.291214;1571.50546;2021-09-06 07:38:38;7.643888889;2.001165432
28(2);2021-09-06;07:38:39;Arauquita;0;0;40.922367;41.432917;0;0;41.149877;0;130.810603;1603.291214;1571.50546;2021-09-06 07:38:39;7.644166667;2.001238154
28(3);2021-09-17;05:16:33;Arauquita;0;0;59.81675;19.570184;0.154055;0;43.964165;0;1136.396275;2441.75;4439.447355;2021-09-17 05:16:33;5.275833333;1.381209937
28(3);2021-09-17;05:16:34;Arauquita;0;0;59.81675;19.570184;0.154055;0;43.964165;0;1136.396275;2441.75;4439.447355;2021-09-17 05:16:34;5.276111111;1.381282659
28(3);2021-09-17;05:17:56;Arauquita;0;0;59.81675;19.570184;0.154055;0;43.964165;0;1136.396275;2441.75;4439.447355;2021-09-17 05:17:56;5.298888889;1.387245867
28(3);2021-09-17;05:17:57;Arauquita;0;0;59.81675;19.570184;0.154055;0;43.964165;0;1136.396275;2441.75;4439.447355;2021-09-17 05:17:57;5.299166667;1.387318589
28(3);2021-09-17;23:41:48;Arauquita;0;0;59.81675;19.570184;0.154055;0;43.964165;0;1136.396275;2441.75;4439.447355;2021-09-17 23:41:48;23.69666667;6.203772826
28(3);2021-09-17;23:41:49;Arauquita;0;0;59.81675;19.570184;0.154055;0;43.964165;0;1136.396275;2441.75;4439.447355;2021-09-17 23:41:49;23.69694444;6.203845548
28(3);2021-09-20;19:03:51;Arauquita;0;0;59.81675;19.570184;0.154055;0;43.964165;0;1136.396275;2441.75;4439.447355;2021-09-20 19:03:51;19.06416667;4.990987162
28(3);2021-09-20;19:03:52;Arauquita;0;0;59.81675;19.570184;0.154055;0;43.964165;0;1136.396275;2441.75;4439.447355;2021-09-20 19:03:52;19.06444444;4.991059884
28(3);2021-09-20;19:04:16;Arauquita;0;0;59.81675;19.570184;0.154055;0;43.964165;0;1136.396275;2441.75;4439.447355;2021-09-20 19:04:16;19.07111111;4.992805214
28(3);2021-09-20;19:04:18;Arauquita;0;0;59.81675;19.570184;0.154055;0;43.964165;0;1136.396275;2441.75;4439.447355;2021-09-20 19:04:18;19.07166667;4.992950658
28(3);2021-09-23;02:26:45;Arauquita;0;0;59.81675;19.570184;0.154055;0;43.964165;0;1136.396275;2441.75;4439.447355;2021-09-23 02:26:45;2.445833333;0.640317669
28(3);2021-09-23;02:26:46;Arauquita;0;0;59.81675;19.570184;0.154055;0;43.964165;0;1136.396275;2441.75;4439.447355;2021-09-23 02:26:46;2.446111111;0.640390391
28(3);2021-09-23;02:26:47;Arauquita;0;0;59.81675;19.570184;0.154055;0;43.964165;0;1136.396275;2441.75;4439.447355;2021-09-23 02:26:47;2.446388889;0.640463113
28(3);2021-09-23;02:26:48;Arauquita;0;0;59.81675;19.570184;0.154055;0;43.964165;0;1136.396275;2441.75;4439.447355;2021-09-23 02:26:48;2.446666667;0.640535835
28(3);2021-09-25;02:09:19;Arauquita;0;0;59.81675;19.570184;0.154055;0;43.964165;0;1136.396275;2441.75;4439.447355;2021-09-25 02:09:19;2.155277778;0.564250403
28(3);2021-09-25;02:09:20;Arauquita;0;0;59.81675;19.570184;0.154055;0;43.964165;0;1136.396275;2441.75;4439.447355;2021-09-25 02:09:20;2.155555556;0.564323125
28(4);2021-09-17;23:42:31;Arauquita;24.188992;0;0;47.589097;0;0;52.663453;0;791.198541;1065.48;2834.155639;2021-09-17 23:42:31;23.70861111;6.206899874
28(4);2021-09-17;23:42:33;Arauquita;24.188992;0;0;47.589097;0;0;52.663453;0;791.198541;1065.48;2834.155639;2021-09-17 23:42:33;23.70916667;6.207045319
28(4);2021-09-20;19:03:57;Arauquita;24.188992;0;0;47.589097;0;0;52.663453;0;791.198541;1065.48;2834.155639;2021-09-20 19:03:57;19.06583333;4.991423495
28(4);2021-09-20;19:03:58;Arauquita;24.188992;0;0;47.589097;0;0;52.663453;0;791.198541;1065.48;2834.155639;2021-09-20 19:03:58;19.06611111;4.991496217
28(4);2021-09-25;02:10:34;Arauquita;24.188992;0;0;47.589097;0;0;52.663453;0;791.198541;1065.48;2834.155639;2021-09-25 02:10:34;2.176111111;0.569704557
28(4);2021-09-25;02:10:34;Arauquita;24.188992;0;0;47.589097;0;0;52.663453;0;791.198541;1065.48;2834.155639;2021-09-25 02:10:34;2.176111111;0.569704557
28(5);2021-09-23;20:41:55;Arauquita;50.807488;0;7.922872;0;0;0.776754;63.998046;0;836.987809;370.86;678.192;2021-09-23 20:41:55;20.69861111;5.418883717
28(5);2021-09-23;20:41:57;Arauquita;50.807488;0;7.922872;0;0;0.776754;63.998046;0;836.987809;370.86;678.192;2021-09-23 20:41:57;20.69916667;5.419029161
37(1);2021-09-15;01:07:24;Arauquita;6.052918;0;87.904678;11.002641;0;13.817343;4.727582;0;250.507306;1117.724923;596.371874;2021-09-15 01:07:24;1.123333333;0.294087979
37(1);2021-09-15;01:07:24;Arauquita;6.052918;0;87.904678;11.002641;0;13.817343;4.727582;0;250.507306;1117.724923;596.371874;2021-09-15 01:07:24;1.123333333;0.294087979
37(2);2021-09-15;01:08:23;Arauquita;33.989599;0;14.031151;0;0;0;75.484417;0;386.208025;405.93;1378.6212;2021-09-15 01:08:23;1.139722222;0.29837858
37(2);2021-09-15;01:08:24;Arauquita;33.989599;0;14.031151;0;0;0;75.484417;0;386.208025;405.93;1378.6212;2021-09-15 01:08:24;1.14;0.298451302
CT-DantaPVS-1-1;2016-02-19;03:19:13;Bita;0;0.079442;0;0;99.809077;0;0;6727.910504;29.007279;1214.971548;5205.861899;2016-02-19 03:19:13;3.320277778;0.86924669
CT-DantaPVS-1-1;2016-02-19;03:19:13;Bita;0;0.079442;0;0;99.809077;0;0;6727.910504;29.007279;1214.971548;5205.861899;2016-02-19 03:19:13;3.320277778;0.86924669
CT-DantaPVS-1-1;2016-02-21;21:01:21;Bita;0;0.079442;0;0;99.809077;0;0;6727.910504;29.007279;1214.971548;5205.861899;2016-02-21 21:01:21;21.0225;5.50367763
CT-DantaPVS-1-1;2016-02-21;21:01:22;Bita;0;0.079442;0;0;99.809077;0;0;6727.910504;29.007279;1214.971548;5205.861899;2016-02-21 21:01:22;21.02277778;5.503750352
CT-DantaPVS-1-1;2016-02-25;02:36:27;Bita;0;0.079442;0;0;99.809077;0;0;6727.910504;29.007279;1214.971548;5205.861899;2016-02-25 02:36:27;2.6075;0.682641904
CT-DantaPVS-1-1;2016-02-25;02:36:27;Bita;0;0.079442;0;0;99.809077;0;0;6727.910504;29.007279;1214.971548;5205.861899;2016-02-25 02:36:27;2.6075;0.682641904
CT-DantaPVS-1-3;2016-02-08;02:24:10;Bita;0;24.656857;0;0;75.231651;0;0;90.02259;1823.124156;1547.721714;1127.505155;2016-02-08 02:24:10;2.402777778;0.629045751
CT-DantaPVS-1-3;2016-02-08;02:24:10;Bita;0;24.656857;0;0;75.231651;0;0;90.02259;1823.124156;1547.721714;1127.505155;2016-02-08 02:24:10;2.402777778;0.629045751
CT-DantaPVS-1-6;2016-02-25;03:50:15;Bita;0;21.883418;0;0;78.005112;0;0;1871.136204;103.803826;4091.137729;2597.651847;2016-02-25 03:50:15;3.8375;1.004655151
CT-DantaPVS-1-6;2016-02-25;03:50:17;Bita;0;21.883418;0;0;78.005112;0;0;1871.136204;103.803826;4091.137729;2597.651847;2016-02-25 03:50:17;3.838055556;1.004800595
CT-DantaPVS-1-6;2016-02-28;03:32:15;Bita;0;21.883418;0;0;78.005112;0;0;1871.136204;103.803826;4091.137729;2597.651847;2016-02-28 03:32:15;3.5375;0.926115334
CT-DantaPVS-1-6;2016-02-28;03:32:16;Bita;0;21.883418;0;0;78.005112;0;0;1871.136204;103.803826;4091.137729;2597.651847;2016-02-28 03:32:16;3.537777778;0.926188056
CT-DantaPVS-1-6;2016-02-28;03:44:44;Bita;0;21.883418;0;0;78.005112;0;0;1871.136204;103.803826;4091.137729;2597.651847;2016-02-28 03:44:44;3.745555556;0.980584151
CT-DantaPVS-1-6;2016-02-28;03:44:45;Bita;0;21.883418;0;0;78.005112;0;0;1871.136204;103.803826;4091.137729;2597.651847;2016-02-28 03:44:45;3.745833333;0.980656873
CT-DantaPVS-1-6;2016-03-06;04:16:54;Bita;0;21.883418;0;0;78.005112;0;0;1871.136204;103.803826;4091.137729;2597.651847;2016-03-06 04:16:54;4.281666667;1.120937712
CT-DantaPVS-1-6;2016-03-06;04:16:55;Bita;0;21.883418;0;0;78.005112;0;0;1871.136204;103.803826;4091.137729;2597.651847;2016-03-06 04:16:55;4.281944444;1.121010434
CT-DantaPVS-1-6;2016-03-06;04:44:11;Bita;0;21.883418;0;0;78.005112;0;0;1871.136204;103.803826;4091.137729;2597.651847;2016-03-06 04:44:11;4.736388889;1.239983711
CT-DantaPVS-1-6;2016-03-06;04:44:12;Bita;0;21.883418;0;0;78.005112;0;0;1871.136204;103.803826;4091.137729;2597.651847;2016-03-06 04:44:12;4.736666667;1.240056434
CT-DantaPVS-1-6;2016-03-12;21:15:24;Bita;0;21.883418;0;0;78.005112;0;0;1871.136204;103.803826;4091.137729;2597.651847;2016-03-12 21:15:24;21.25666667;5.56498232
CT-DantaPVS-1-6;2016-03-12;21:15:24;Bita;0;21.883418;0;0;78.005112;0;0;1871.136204;103.803826;4091.137729;2597.651847;2016-03-12 21:15:24;21.25666667;5.56498232
CT-DantaPVS-1-6;2016-03-16;02:51:50;Bita;0;21.883418;0;0;78.005112;0;0;1871.136204;103.803826;4091.137729;2597.651847;2016-03-16 02:51:50;2.863888889;0.749764358
CT-DantaPVS-1-6;2016-03-16;02:51:50;Bita;0;21.883418;0;0;78.005112;0;0;1871.136204;103.803826;4091.137729;2597.651847;2016-03-16 02:51:50;2.863888889;0.749764358
CT-DantaPVS-1-6;2016-03-16;03:04:44;Bita;0;21.883418;0;0;78.005112;0;0;1871.136204;103.803826;4091.137729;2597.651847;2016-03-16 03:04:44;3.078888889;0.806051226
CT-DantaPVS-1-6;2016-03-16;03:04:46;Bita;0;21.883418;0;0;78.005112;0;0;1871.136204;103.803826;4091.137729;2597.651847;2016-03-16 03:04:46;3.079444444;0.80619667
CT-DantaPVS-1-6;2016-03-18;00:00:44;Bita;0;21.883418;0;0;78.005112;0;0;1871.136204;103.803826;4091.137729;2597.651847;2016-03-18 00:00:44;0.012222222;0.00319977
CT-DantaPVS-1-6;2016-03-18;00:00:45;Bita;0;21.883418;0;0;78.005112;0;0;1871.136204;103.803826;4091.137729;2597.651847;2016-03-18 00:00:45;0.0125;0.003272492
CT-DantaPVS-1-6;2016-03-24;23:30:41;Bita;0;21.883418;0;0;78.005112;0;0;1871.136204;103.803826;4091.137729;2597.651847;2016-03-24 23:30:41;23.51138889;6.155267217
CT-DantaPVS-1-6;2016-03-24;23:30:42;Bita;0;21.883418;0;0;78.005112;0;0;1871.136204;103.803826;4091.137729;2597.651847;2016-03-24 23:30:42;23.51166667;6.155339939
CT-DantaPVS-1-13;2016-03-13;21:24:35;Bita;30.216903;0;0;0;55.145948;0;0;829.763774;2877.499849;1163.291913;1644.523783;2016-03-13 21:24:35;21.40972222;5.605052171
CT-DantaPVS-1-13;2016-03-13;21:24:36;Bita;30.216903;0;0;0;55.145948;0;0;829.763774;2877.499849;1163.291913;1644.523783;2016-03-13 21:24:36;21.41;5.605124893
CT-DantaPVS-1-16;2016-02-11;16:13:17;Bita;45.697721;0;0;0;41.483967;0;0;2214.889131;129.921491;1261.094233;5954.160786;2016-02-11 16:13:17;16.22138889;4.24674968
CT-DantaPVS-1-16;2016-02-11;16:13:17;Bita;45.697721;0;0;0;41.483967;0;0;2214.889131;129.921491;1261.094233;5954.160786;2016-02-11 16:13:17;16.22138889;4.24674968
CT-DantaPVS-1-16;2016-02-11;17:56:14;Bita;45.697721;0;0;0;41.483967;0;0;2214.889131;129.921491;1261.094233;5954.160786;2016-02-11 17:56:14;17.93722222;4.695953797
CT-DantaPVS-1-16;2016-02-11;17:56:15;Bita;45.697721;0;0;0;41.483967;0;0;2214.889131;129.921491;1261.094233;5954.160786;2016-02-11 17:56:15;17.9375;4.696026519
